query_no,query,cardinality_predict,cardinality_true,latency_ms,generated_spn_calls,latency_generated_code
0,SELECT COUNT(*) FROM cast_info ci WHERE ci.person_id=172968;,1.0,838,1.4620000001741573,0,0.0
610,"SELECT COUNT(*) FROM title t,cast_info ci,movie_info mi WHERE t.id=ci.movie_id AND t.id=mi.movie_id AND t.kind_id<7 AND t.production_year>1984 AND ci.person_id<724105 AND ci.role_id>3;",11423741.419008402,14222263,21.922399995673914,0,0.0
611,"SELECT COUNT(*) FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND t.production_year<2011 AND mk.keyword_id>1002;",2226848.051812718,3239581,3.552200003468897,0,0.0
612,"SELECT COUNT(*) FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND t.kind_id>4 AND mk.keyword_id=1;",1494.481752142336,2317,4.358999998657964,0,0.0
613,"SELECT COUNT(*) FROM title t,movie_info_idx mi_idx,movie_keyword mk WHERE t.id=mi_idx.movie_id AND t.id=mk.movie_id AND t.kind_id<6 AND mk.keyword_id>5899;",3025254.0157263214,4124456,6.344699999317527,0,0.0
614,"SELECT COUNT(*) FROM title t,cast_info ci,movie_info mi WHERE t.id=ci.movie_id AND t.id=mi.movie_id AND t.kind_id=1 AND t.production_year>2007 AND ci.person_id>486025 AND mi.info_type_id>15;",29936048.68182946,33143860,23.670999995374586,0,0.0
615,"SELECT COUNT(*) FROM title t,cast_info ci,movie_keyword mk WHERE t.id=ci.movie_id AND t.id=mk.movie_id AND t.kind_id<3 AND ci.person_id<1992934 AND ci.role_id<5;",80447815.88924848,80033153,19.645599997602403,0,0.0
616,"SELECT COUNT(*) FROM title t,cast_info ci,movie_info_idx mi_idx WHERE t.id=ci.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=7 AND t.production_year=2011 AND ci.role_id>2 AND mi_idx.info_type_id>99;",102037.55016409254,443216,30.11339999648044,0,0.0
617,"SELECT COUNT(*) FROM title t,cast_info ci WHERE t.id=ci.movie_id AND t.production_year>2009 AND ci.person_id<2835223 AND ci.role_id<3;",4256563.5077651525,4010840,2.6731000034487806,0,0.0
618,SELECT COUNT(*) FROM cast_info ci WHERE ci.person_id<3826477 AND ci.role_id=1;,12608276.454067264,12670688,1.9734000015887432,0,0.0
619,"SELECT COUNT(*) FROM title t,movie_companies mc,movie_keyword mk WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND t.kind_id=7 AND t.production_year=2010;",139488.11115493678,157938,27.271400002064183,0,0.0
620,SELECT COUNT(*) FROM cast_info ci WHERE ci.person_id<860412 AND ci.role_id>4;,1148426.854514892,1149705,1.732500000798609,0,0.0
621,SELECT COUNT(*) FROM movie_keyword mk WHERE mk.keyword_id=37458;,43.344208637936646,63,1.7451999956392683,0,0.0
622,SELECT COUNT(*) FROM title t WHERE t.kind_id>1 AND t.production_year<1976;,76600.60637990039,198988,3.726800001459196,0,0.0
623,"SELECT COUNT(*) FROM title t,movie_companies mc WHERE t.id=mc.movie_id AND t.kind_id<7 AND mc.company_id<1098 AND mc.company_type_id=1;",133757.37561830386,212581,5.341500000213273,0,0.0
624,SELECT COUNT(*) FROM movie_companies mc WHERE mc.company_id=10354;,20.61429680719826,32,2.256799998576753,0,0.0
625,SELECT COUNT(*) FROM movie_keyword mk WHERE mk.keyword_id=2999;,391.4738843649361,569,1.774900003510993,0,0.0
626,SELECT COUNT(*) FROM movie_keyword mk WHERE mk.keyword_id>11403;,1001424.9291478975,1458768,1.8400999979348853,0,0.0
627,SELECT COUNT(*) FROM cast_info ci WHERE ci.person_id>911160 AND ci.role_id>8;,5181353.628841295,5213690,1.7303999993600883,0,0.0
628,"SELECT COUNT(*) FROM title t,movie_companies mc,movie_info_idx mi_idx WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=7 AND t.production_year>1995 AND mc.company_id<391 AND mc.company_type_id>1;",47282.110483112934,31596,29.945699992822483,0,0.0
629,"SELECT COUNT(*) FROM title t,cast_info ci,movie_info_idx mi_idx WHERE t.id=ci.movie_id AND t.id=mi_idx.movie_id AND t.production_year=2006 AND ci.person_id>2132675 AND ci.role_id<10;",554651.7614695452,544781,14.182200000504963,0,0.0
630,"SELECT COUNT(*) FROM title t,movie_info mi WHERE t.id=mi.movie_id AND t.kind_id<7 AND t.production_year=1916 AND mi.info_type_id<3;",8741.369803916014,6419,5.211199997575022,0,0.0
631,"SELECT COUNT(*) FROM title t,cast_info ci,movie_info mi WHERE t.id=ci.movie_id AND t.id=mi.movie_id AND t.kind_id<3 AND t.production_year>1925 AND ci.role_id<3 AND mi.info_type_id=16;",25094144.306544114,25273270,23.876999999629334,0,0.0
632,"SELECT COUNT(*) FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND t.production_year=2010 AND mk.keyword_id=667;",55.10654948641535,89,3.633699998317752,0,0.0
633,"SELECT COUNT(*) FROM title t,movie_info mi,movie_keyword mk WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND mk.keyword_id<5972;",119055631.32393959,123115091,1.1045999999623746,0,0.0
634,"SELECT COUNT(*) FROM title t,cast_info ci,movie_info mi WHERE t.id=ci.movie_id AND t.id=mi.movie_id AND ci.person_id<978992 AND ci.role_id<2;",94246007.20216982,91517608,6.814900007157121,0,0.0
635,SELECT COUNT(*) FROM cast_info ci WHERE ci.person_id<1060528 AND ci.role_id>4;,1418289.1659522487,1419319,1.7359999983455054,0,0.0
636,SELECT COUNT(*) FROM cast_info ci WHERE ci.person_id>2771246;,9257022.923664022,9303390,1.1210000011487864,0,0.0
637,"SELECT COUNT(*) FROM title t,movie_companies mc,cast_info ci WHERE t.id=mc.movie_id AND t.id=ci.movie_id AND mc.company_id>87996 AND mc.company_type_id=2 AND ci.person_id<2445288 AND ci.role_id>4;",424555.5592556375,828150,10.615699997288175,0,0.0
638,"SELECT COUNT(*) FROM title t,cast_info ci,movie_info_idx mi_idx WHERE t.id=ci.movie_id AND t.id=mi_idx.movie_id AND t.production_year>1902;",15544332.503877427,40898313,14.726200002769474,0,0.0
639,"SELECT COUNT(*) FROM title t,movie_companies mc WHERE t.id=mc.movie_id AND mc.company_id>1435 AND mc.company_type_id>1;",706053.1984764563,1117278,3.2252000019070692,0,0.0
640,"SELECT COUNT(*) FROM title t,movie_companies mc,movie_info mi WHERE t.id=mc.movie_id AND t.id=mi.movie_id AND t.production_year=2000 AND mc.company_id>30 AND mc.company_type_id>1;",400270.7942667829,468652,17.610299997613765,0,0.0
641,"SELECT COUNT(*) FROM title t,movie_companies mc,movie_info mi WHERE t.id=mc.movie_id AND t.id=mi.movie_id AND t.kind_id<3 AND t.production_year>1999 AND mc.company_type_id<2 AND mi.info_type_id<7;",2525662.0331055447,3671810,26.625600003171712,0,0.0
642,"SELECT COUNT(*) FROM title t,movie_info mi,movie_info_idx mi_idx WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.kind_id<7 AND t.production_year=1994 AND mi.info_type_id>16 AND mi_idx.info_type_id>99;",41171.40963123565,50895,7.622500001161825,0,0.0
643,"SELECT COUNT(*) FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND mk.keyword_id<30237;",2689933.6648077574,3912984,1.8125999995390885,0,0.0
644,SELECT COUNT(*) FROM cast_info ci WHERE ci.person_id=2914550;,1.0,86,1.2066000053891912,0,0.0
645,"SELECT COUNT(*) FROM title t,movie_info mi,movie_keyword mk WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.kind_id<7 AND t.production_year>2006 AND mi.info_type_id=7 AND mk.keyword_id<1552;",568764.2375991235,609507,7.068700004310813,0,0.0
646,"SELECT COUNT(*) FROM title t,movie_info mi WHERE t.id=mi.movie_id AND t.production_year=1952 AND mi.info_type_id=16;",7286.464385545361,8633,2.4291999943670817,0,0.0
647,SELECT COUNT(*) FROM movie_keyword mk WHERE mk.keyword_id>1419;,2291638.227607532,3334069,2.2584999969694763,0,0.0
648,"SELECT COUNT(*) FROM title t,movie_companies mc WHERE t.id=mc.movie_id AND mc.company_id=226732;",1.0,1,2.4542000028304756,0,0.0
649,"SELECT COUNT(*) FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND t.kind_id=1 AND t.production_year<1992 AND mk.keyword_id<7426;",556483.8385336159,836373,5.840300000272691,0,0.0
650,SELECT COUNT(*) FROM movie_keyword mk WHERE mk.keyword_id>70318;,132344.31704164203,192360,1.7600999999558553,0,0.0
651,"SELECT COUNT(*) FROM title t,movie_companies mc,movie_info mi WHERE t.id=mc.movie_id AND t.id=mi.movie_id AND mc.company_id=7851;",140301.0165322617,45459,7.837999997718725,0,0.0
652,"SELECT COUNT(*) FROM title t,movie_info_idx mi_idx,movie_keyword mk WHERE t.id=mi_idx.movie_id AND t.id=mk.movie_id AND t.production_year>0 AND mi_idx.info_type_id>100 AND mk.keyword_id>245;",2331693.146109714,3275278,7.460400003765244,0,0.0
653,"SELECT COUNT(*) FROM title t,cast_info ci,movie_info_idx mi_idx WHERE t.id=ci.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=1 AND t.production_year=1995 AND mi_idx.info_type_id=99;",32212.481232680453,88164,30.29160000005504,0,0.0
654,"SELECT COUNT(*) FROM title t,cast_info ci WHERE t.id=ci.movie_id AND ci.person_id<2303814;",22368586.278483007,22583968,1.7427000057068653,0,0.0
655,"SELECT COUNT(*) FROM title t,movie_info_idx mi_idx,movie_keyword mk WHERE t.id=mi_idx.movie_id AND t.id=mk.movie_id AND mk.keyword_id>67327;",360887.5015326198,481721,3.564799997548107,0,0.0
656,"SELECT COUNT(*) FROM title t,movie_info mi WHERE t.id=mi.movie_id AND t.kind_id=7 AND t.production_year=1986 AND mi.info_type_id=3;",2118.494026682264,187,4.490500003157649,0,0.0
657,"SELECT COUNT(*) FROM title t,movie_info_idx mi_idx WHERE t.id=mi_idx.movie_id AND t.kind_id=7 AND t.production_year>2007 AND mi_idx.info_type_id>99;",34634.605436198886,77236,5.64229999872623,0,0.0
658,"SELECT COUNT(*) FROM title t,movie_info mi WHERE t.id=mi.movie_id AND t.kind_id<7 AND t.production_year>2007 AND mi.info_type_id>16;",428138.852786604,467218,4.692099995736498,0,0.0
659,SELECT COUNT(*) FROM movie_keyword mk WHERE mk.keyword_id>50099;,226774.14758094176,329612,1.8093999970005825,0,0.0
660,"SELECT COUNT(*) FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND t.kind_id<7 AND t.production_year>1960;",2181034.0604453026,3158185,5.034299996623304,0,0.0
661,"SELECT COUNT(*) FROM title t,movie_companies mc,movie_info mi WHERE t.id=mc.movie_id AND t.id=mi.movie_id AND t.kind_id=7 AND t.production_year<2009 AND mc.company_type_id>1 AND mi.info_type_id>108;",3059.5565769211075,40,27.009299999917857,0,0.0
662,"SELECT COUNT(*) FROM title t,movie_companies mc,cast_info ci WHERE t.id=mc.movie_id AND t.id=ci.movie_id AND t.kind_id=1 AND t.production_year<2009 AND ci.person_id<1221202;",13925431.0590639,13927603,24.819500002195127,0,0.0
663,"SELECT COUNT(*) FROM title t,movie_companies mc,movie_info_idx mi_idx WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND t.kind_id<7 AND t.production_year=2013 AND mc.company_id<8783 AND mc.company_type_id=1;",6326.910360800036,4047,31.084100002772175,0,0.0
664,"SELECT COUNT(*) FROM title t,cast_info ci,movie_info mi WHERE t.id=ci.movie_id AND t.id=mi.movie_id AND ci.person_id<1660824 AND ci.role_id=1 AND mi.info_type_id>16;",39251558.45178236,40379503,8.611600002041087,0,0.0
665,"SELECT COUNT(*) FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND t.kind_id=3 AND t.production_year=1982 AND mk.keyword_id=2199;",1.1982565540960093,3,6.498499998997431,0,0.0
666,SELECT COUNT(*) FROM movie_keyword mk WHERE mk.keyword_id<23303;,2562341.386640554,3727531,1.9054000003961846,0,0.0
667,"SELECT COUNT(*) FROM title t,cast_info ci,movie_info_idx mi_idx WHERE t.id=ci.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=4 AND t.production_year=1970 AND ci.role_id>4;",734.004564334348,6,21.93509999779053,0,0.0
668,"SELECT COUNT(*) FROM title t,movie_info mi,movie_keyword mk WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.production_year>1987 AND mi.info_type_id=7;",8239204.324164867,7435244,4.703500002506189,0,0.0
669,"SELECT COUNT(*) FROM title t,cast_info ci,movie_keyword mk WHERE t.id=ci.movie_id AND t.id=mk.movie_id AND ci.person_id>1036239;",148084857.86698836,149446180,4.611600001226179,0,0.0
670,"SELECT COUNT(*) FROM title t,movie_companies mc WHERE t.id=mc.movie_id AND t.production_year<1955 AND mc.company_id>13543 AND mc.company_type_id<2;",45971.052717502454,69284,4.692099995736498,0,0.0
671,"SELECT COUNT(*) FROM title t,movie_info_idx mi_idx WHERE t.id=mi_idx.movie_id AND t.production_year<1966 AND mi_idx.info_type_id=99;",18459.71209055429,59798,3.860600001644343,0,0.0
672,"SELECT COUNT(*) FROM title t,cast_info ci,movie_keyword mk WHERE t.id=ci.movie_id AND t.id=mk.movie_id AND t.production_year<1999 AND ci.role_id>2 AND mk.keyword_id=32914;",351.2991428674912,402,18.578399998659734,0,0.0
673,"SELECT COUNT(*) FROM title t,movie_info mi,movie_info_idx mi_idx WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.production_year<2001 AND mi.info_type_id>17;",1460768.4513842505,2181881,4.1335999994771555,0,0.0
674,"SELECT COUNT(*) FROM title t,cast_info ci,movie_keyword mk WHERE t.id=ci.movie_id AND t.id=mk.movie_id AND ci.person_id=1870606 AND ci.role_id<3 AND mk.keyword_id>33054;",0.7274701241290301,87,9.360299998661503,0,0.0
675,"SELECT COUNT(*) FROM title t,cast_info ci,movie_info_idx mi_idx WHERE t.id=ci.movie_id AND t.id=mi_idx.movie_id AND t.kind_id<7 AND ci.person_id>532528 AND mi_idx.info_type_id=99;",2764543.801504076,7179208,24.634399997012224,0,0.0
676,SELECT COUNT(*) FROM cast_info ci WHERE ci.person_id>2596363 AND ci.role_id<5;,4460834.88316705,4482794,1.7437999995308928,0,0.0
677,"SELECT COUNT(*) FROM title t,movie_info mi,movie_info_idx mi_idx WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.kind_id<7 AND t.production_year>2004 AND mi.info_type_id<67;",3537748.4949202556,4602162,6.237100002181251,0,0.0
678,"SELECT COUNT(*) FROM title t,movie_companies mc WHERE t.id=mc.movie_id AND t.kind_id=2 AND t.production_year=2002 AND mc.company_type_id<2;",1866.2600620221317,3103,5.837200005771592,0,0.0
679,"SELECT COUNT(*) FROM title t,movie_info mi,movie_keyword mk WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND mi.info_type_id>3 AND mk.keyword_id>20324;",45272755.1215124,46896467,1.9957000040449202,0,0.0
680,"SELECT COUNT(*) FROM title t,movie_info mi,movie_info_idx mi_idx WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=7 AND t.production_year=1987 AND mi.info_type_id=7;",2066.6757735049873,6903,5.997300002491102,0,0.0
681,"SELECT COUNT(*) FROM title t,cast_info ci WHERE t.id=ci.movie_id AND t.production_year>2012 AND ci.person_id>2784696;",261346.10121658078,268638,2.656700002262369,0,0.0
682,"SELECT COUNT(*) FROM title t,cast_info ci WHERE t.id=ci.movie_id AND t.kind_id<2 AND t.production_year>1959;",8679668.33838447,8384062,3.784499996982049,0,0.0
683,"SELECT COUNT(*) FROM title t,movie_companies mc WHERE t.id=mc.movie_id AND mc.company_id<347;",287516.6163248528,446318,2.201899995270651,0,0.0
684,"SELECT COUNT(*) FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND mk.keyword_id>7491;",1269292.8265337413,1848109,2.4486000038450584,0,0.0
685,"SELECT COUNT(*) FROM title t,movie_companies mc,cast_info ci WHERE t.id=mc.movie_id AND t.id=ci.movie_id AND mc.company_type_id<2 AND ci.person_id>2786037 AND ci.role_id>10;",167355.9851406984,240239,5.563999999139924,0,0.0
686,"SELECT COUNT(*) FROM title t,movie_companies mc,cast_info ci WHERE t.id=mc.movie_id AND t.id=ci.movie_id AND t.kind_id<7 AND t.production_year<2004 AND ci.person_id=4041770 AND ci.role_id>8;",2.205172299999998,2,27.873699997144286,0,0.0
687,SELECT COUNT(*) FROM cast_info ci WHERE ci.person_id>2523944 AND ci.role_id<8;,6359901.768090109,6393233,1.7714999994495884,0,0.0
688,"SELECT COUNT(*) FROM title t,cast_info ci WHERE t.id=ci.movie_id AND ci.person_id=1608937 AND ci.role_id>2;",1.0,30,1.9431999971857294,0,0.0
689,"SELECT COUNT(*) FROM title t,movie_info_idx mi_idx,movie_keyword mk WHERE t.id=mi_idx.movie_id AND t.id=mk.movie_id AND mk.keyword_id<9079;",4990377.34550453,6691426,3.4754000007524155,0,0.0
690,"SELECT COUNT(*) FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND t.kind_id=4 AND mk.keyword_id=2837;",186.1393070327772,40,5.485800000315066,0,0.0
691,"SELECT COUNT(*) FROM title t,movie_info mi WHERE t.id=mi.movie_id AND t.kind_id=7 AND t.production_year>2011 AND mi.info_type_id<4;",54595.81299484608,19336,4.4100000013713725,0,0.0
692,"SELECT COUNT(*) FROM title t,cast_info ci,movie_info mi WHERE t.id=ci.movie_id AND t.id=mi.movie_id AND ci.person_id=1903777 AND mi.info_type_id=4;",0.6687280192498392,595,8.324900001753122,0,0.0
693,"SELECT COUNT(*) FROM title t,cast_info ci,movie_info_idx mi_idx WHERE t.id=ci.movie_id AND t.id=mi_idx.movie_id AND t.kind_id<7 AND t.production_year>1976 AND ci.role_id<10 AND mi_idx.info_type_id>100;",2288315.719477043,5586426,30.67379999993136,0,0.0
694,"SELECT COUNT(*) FROM title t,cast_info ci WHERE t.id=ci.movie_id AND ci.person_id<3473421 AND ci.role_id<2;",12608276.454067264,12670688,1.7588999980944209,0,0.0
695,"SELECT COUNT(*) FROM title t,movie_companies mc,cast_info ci WHERE t.id=mc.movie_id AND t.id=ci.movie_id AND t.kind_id>1 AND t.production_year>2007 AND ci.person_id>1439322 AND ci.role_id>1;",7867026.720934815,7025688,25.18170000257669,0,0.0
696,"SELECT COUNT(*) FROM title t,cast_info ci WHERE t.id=ci.movie_id AND ci.person_id=2374788;",1.0,7,1.2834000008297153,0,0.0
697,"SELECT COUNT(*) FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND t.kind_id<2 AND t.production_year=1961 AND mk.keyword_id<382;",1132.833396884765,1345,5.810899994685315,0,0.0
698,"SELECT COUNT(*) FROM title t,cast_info ci WHERE t.id=ci.movie_id AND ci.person_id>1289176;",22977117.940939855,23196348,1.2560999966808595,0,0.0
699,SELECT COUNT(*) FROM cast_info ci WHERE ci.person_id>552347 AND ci.role_id=1;,8523358.43038609,8545506,2.3351999989245087,0,0.0
700,SELECT COUNT(*) FROM cast_info ci WHERE ci.person_id=3397776 AND ci.role_id>1;,1.0,38,1.9401999961701222,0,0.0
701,"SELECT COUNT(*) FROM title t,movie_info mi,movie_info_idx mi_idx WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.kind_id<3 AND mi.info_type_id>8 AND mi_idx.info_type_id>99;",3660124.458806083,5308962,6.603100002394058,0,0.0
702,"SELECT COUNT(*) FROM title t,cast_info ci,movie_keyword mk WHERE t.id=ci.movie_id AND t.id=mk.movie_id AND t.production_year<2012 AND mk.keyword_id>2488;",95237239.6411124,134393762,17.23869999841554,0,0.0
703,SELECT COUNT(*) FROM cast_info ci WHERE ci.person_id<1668242;,16788358.394193698,16876853,1.1536000019987114,0,0.0
704,"SELECT COUNT(*) FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND t.kind_id=7 AND t.production_year=2006 AND mk.keyword_id>335;",18272.444413699206,29482,6.608299998333678,0,0.0
705,"SELECT COUNT(*) FROM title t,cast_info ci,movie_info_idx mi_idx WHERE t.id=ci.movie_id AND t.id=mi_idx.movie_id AND t.production_year<2005 AND ci.person_id>3132323 AND ci.role_id>10;",131297.12021325083,166786,13.540499996452127,0,0.0
706,SELECT COUNT(*) FROM movie_companies mc WHERE mc.company_id<11226 AND mc.company_type_id<2;,558225.8793418986,863103,2.706799998122733,0,0.0
707,"SELECT COUNT(*) FROM title t,movie_info_idx mi_idx,movie_keyword mk WHERE t.id=mi_idx.movie_id AND t.id=mk.movie_id AND mi_idx.info_type_id>99 AND mk.keyword_id=21711;",1832.266296339241,2548,6.605899994610809,0,0.0
708,"SELECT COUNT(*) FROM title t,cast_info ci,movie_keyword mk WHERE t.id=ci.movie_id AND t.id=mk.movie_id AND t.kind_id<7 AND t.production_year<2010 AND ci.person_id>1932981 AND mk.keyword_id>41087;",4927880.6014990825,7180209,29.506500002753455,0,0.0
709,"SELECT COUNT(*) FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND t.kind_id<7 AND t.production_year<1913 AND mk.keyword_id>335;",6848.837574208426,9377,5.7930000039050356,0,0.0
710,"SELECT COUNT(*) FROM title t,movie_companies mc,cast_info ci WHERE t.id=mc.movie_id AND t.id=ci.movie_id AND t.kind_id>1 AND mc.company_id>13734 AND ci.person_id>482605;",5585417.041724533,8314177,18.77990000502905,0,0.0
711,"SELECT COUNT(*) FROM title t,cast_info ci WHERE t.id=ci.movie_id AND t.production_year<2009 AND ci.person_id>59946 AND ci.role_id>3;",8071406.069297332,8059730,2.817600005073473,0,0.0
712,"SELECT COUNT(*) FROM title t,movie_companies mc,movie_keyword mk WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND mc.company_id>23117 AND mc.company_type_id=2;",3550300.499093568,5156773,9.878800003207289,0,0.0
713,"SELECT COUNT(*) FROM title t,movie_companies mc,cast_info ci WHERE t.id=mc.movie_id AND t.id=ci.movie_id AND mc.company_id=137 AND ci.person_id<1585088 AND ci.role_id<2;",19909.52075851416,23577,9.704099997179583,0,0.0
714,"SELECT COUNT(*) FROM title t,movie_info mi,movie_keyword mk WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.production_year<1998 AND mi.info_type_id=110;",906916.4864695799,552418,4.671299997426104,0,0.0
715,"SELECT COUNT(*) FROM title t,cast_info ci,movie_info mi WHERE t.id=ci.movie_id AND t.id=mi.movie_id AND t.kind_id>2 AND t.production_year>1976 AND ci.role_id>10 AND mi.info_type_id=13;",16069.911397915574,28274,24.42970000265632,0,0.0
