query_no,query,cardinality_predict,cardinality_true,latency_ms,generated_spn_calls,latency_generated_code
0,"SELECT COUNT(*) FROM orders o,lineitem l WHERE o.o_orderkey=l.l_orderkey AND l.l_discount<0.06;",3274125.9999999995,3274126,0.5507999994733837,0,0.0
426,"SELECT COUNT(*) FROM orders o,lineitem l WHERE o.o_orderkey=l.l_orderkey AND l.l_extendedprice>62333.7 AND l.l_tax<0.02 AND l.l_linenumber>1 AND l.l_partkey=44380;",1.1464531560528481,0,3.0694999995830585,0,0.0
427,"SELECT COUNT(*) FROM supplier s,partsupp ps WHERE s.s_suppkey=ps.ps_suppkey AND s.s_nationkey>10;",444160.0,444160,0.6236000008357223,0,0.0
428,"SELECT COUNT(*) FROM supplier s,partsupp ps WHERE s.s_suppkey=ps.ps_suppkey AND s.s_acctbal>2628.36;",538719.9999999407,538720,0.6111000002420042,0,0.0
429,"SELECT COUNT(*) FROM region r,nation n WHERE r.r_regionkey=n.n_regionkey;",25.0,25,0.24589999975432875,0,0.0
430,"SELECT COUNT(*) FROM nation n,region r WHERE r.r_regionkey=n.n_regionkey AND n.n_regionkey>3;",5.0000000000000036,5,0.29259999973874073,0,0.0
431,"SELECT COUNT(*) FROM region r,nation n WHERE r.r_regionkey=n.n_regionkey;",25.0,25,0.25490000007266644,0,0.0
432,"SELECT COUNT(*) FROM part p,partsupp ps WHERE p.p_partkey=ps.ps_partkey;",800000.0,800000,0.28250000013940735,0,0.0
433,"SELECT COUNT(*) FROM part p,partsupp ps WHERE p.p_partkey=ps.ps_partkey AND ps.ps_supplycost<285.68 AND ps.ps_suppkey>154;",224273.0622795981,224362,0.5633000000671018,0,0.0
434,"SELECT COUNT(*) FROM lineitem l,orders o WHERE o.o_orderkey=l.l_orderkey AND o.o_custkey<83134 AND l.l_discount=0.05 AND l.l_quantity<50.0;",296370.32736674574,296375,1.5105000002222368,0,0.0
435,"SELECT COUNT(*) FROM lineitem l,orders o WHERE o.o_orderkey=l.l_orderkey AND o.o_totalprice=219903.96 AND l.l_tax<0.08 AND o.o_custkey>22546 AND l.l_discount=0.09 AND l.l_suppkey<8576;",1.0,1,1.16379999963101,0,0.0
436,"SELECT COUNT(*) FROM part p,partsupp ps WHERE p.p_partkey=ps.ps_partkey AND p.p_retailprice>1683.68 AND ps.ps_availqty<8086 AND ps.ps_suppkey<4163;",85050.67488047598,82369,0.9037999998326995,0,0.0
437,"SELECT COUNT(*) FROM partsupp ps,part p WHERE p.p_partkey=ps.ps_partkey AND ps.ps_availqty=9626;",69.99999999998698,70,0.47080000058485894,0,0.0
438,"SELECT COUNT(*) FROM customer c,nation n WHERE n.n_nationkey=c.c_nationkey AND c.c_acctbal<4587.31;",76469.99999995239,76470,0.48040000001492444,0,0.0
439,"SELECT COUNT(*) FROM region r,nation n WHERE r.r_regionkey=n.n_regionkey AND n.n_regionkey>2;",10.000000000000004,10,0.261799999861978,0,0.0
440,"SELECT COUNT(*) FROM nation n,customer c WHERE n.n_nationkey=c.c_nationkey AND n.n_regionkey=4 AND c.c_acctbal<414.23;",3834.689599999268,3837,1.62830000044778,0,0.0
441,"SELECT COUNT(*) FROM partsupp ps,lineitem l WHERE ps.ps_id=l.l_ps_id AND ps.ps_supplycost=763.23 AND l.l_extendedprice>38597.76 AND ps.ps_availqty>6450 AND ps.ps_partkey<35981;",1.0,0,3.680799999528972,0,0.0
442,"SELECT COUNT(*) FROM lineitem l,partsupp ps WHERE ps.ps_id=l.l_ps_id AND ps.ps_partkey=143666 AND l.l_tax>0.03;",19.9858288795582,18,3.0747999999221065,0,0.0
443,"SELECT COUNT(*) FROM supplier s,partsupp ps WHERE s.s_suppkey=ps.ps_suppkey AND ps.ps_availqty>1438 AND s.s_nationkey=3 AND ps.ps_partkey>157162;",6044.271202380121,6063,1.0046999996120576,0,0.0
444,"SELECT COUNT(*) FROM partsupp ps,supplier s WHERE s.s_suppkey=ps.ps_suppkey AND ps.ps_partkey<182939;",731752.0000001201,731752,0.470399999358051,0,0.0
445,"SELECT COUNT(*) FROM partsupp ps,part p WHERE p.p_partkey=ps.ps_partkey AND p.p_size>10 AND ps.ps_supplycost<566.95 AND ps.ps_suppkey=4185 AND p.p_retailprice=1152.13 AND ps.ps_availqty>5044;",0.0008968247386368851,0,0.9799999997994746,0,0.0
446,"SELECT COUNT(*) FROM supplier s,nation n WHERE n.n_nationkey=s.s_nationkey AND s.s_nationkey>14;",3999.000000000001,3999,0.41909999981726287,0,0.0
447,"SELECT COUNT(*) FROM supplier s,partsupp ps WHERE s.s_suppkey=ps.ps_suppkey AND s.s_acctbal>2345.12 AND ps.ps_partkey<145408;",406150.83239958604,406163,0.912399999833724,0,0.0
448,"SELECT COUNT(*) FROM orders o,lineitem l WHERE o.o_orderkey=l.l_orderkey AND l.l_suppkey<6516 AND l.l_partkey=11966 AND l.l_quantity=26.0;",1.0,1,1.6789000001153909,0,0.0
449,"SELECT COUNT(*) FROM nation n,region r WHERE r.r_regionkey=n.n_regionkey AND n.n_regionkey>1;",15.000000000000004,15,0.3005999997185427,0,0.0
450,"SELECT COUNT(*) FROM lineitem l,partsupp ps WHERE ps.ps_id=l.l_ps_id AND l.l_orderkey=3521799;",1.0,7,0.5371999995986698,0,0.0
451,"SELECT COUNT(*) FROM lineitem l,partsupp ps WHERE ps.ps_id=l.l_ps_id AND ps.ps_suppkey=3675 AND l.l_orderkey=5808964 AND l.l_partkey=7971 AND l.l_tax>0.04;",1.0,0,6.024000000252272,0,0.0
452,"SELECT COUNT(*) FROM orders o,lineitem l WHERE o.o_orderkey=l.l_orderkey AND l.l_discount=0.0;",544886.0,544886,0.5293999993227771,0,0.0
453,"SELECT COUNT(*) FROM customer c,nation n WHERE n.n_nationkey=c.c_nationkey AND c.c_acctbal<-663.35 AND n.n_regionkey=3;",931.879420000061,958,1.5679000007366994,0,0.0
454,"SELECT COUNT(*) FROM supplier s,partsupp ps WHERE s.s_suppkey=ps.ps_suppkey AND ps.ps_partkey>193695;",25220.000000126383,25220,0.4675999998653424,0,0.0
455,"SELECT COUNT(*) FROM lineitem l,partsupp ps WHERE ps.ps_id=l.l_ps_id AND l.l_tax>0.01;",4665364.02953466,4669283,0.7471999997505918,0,0.0
456,"SELECT COUNT(*) FROM nation n,customer c WHERE n.n_nationkey=c.c_nationkey;",149999.99999999994,150000,0.32300000020768493,0,0.0
457,"SELECT COUNT(*) FROM part p,partsupp ps WHERE p.p_partkey=ps.ps_partkey AND p.p_retailprice>1578.52 AND ps.ps_suppkey>4991;",168801.29639990325,168858,0.808800000413612,0,0.0
458,"SELECT COUNT(*) FROM partsupp ps,lineitem l WHERE ps.ps_id=l.l_ps_id AND ps.ps_availqty<7567 AND l.l_extendedprice=78784.66 AND ps.ps_partkey<16373 AND l.l_discount=0.05;",1.0,0,3.630700000030629,0,0.0
459,"SELECT COUNT(*) FROM partsupp ps,part p WHERE p.p_partkey=ps.ps_partkey AND ps.ps_supplycost>313.81 AND ps.ps_suppkey<6526 AND p.p_size=22 AND p.p_retailprice<1525.51;",3870.273076508488,3913,1.2517000004663714,0,0.0
460,"SELECT COUNT(*) FROM customer c,orders o WHERE c.c_custkey=o.o_custkey AND c.c_acctbal=2651.22;",1.0,0,1.5454000003956025,0,0.0
461,"SELECT COUNT(*) FROM supplier s,partsupp ps WHERE s.s_suppkey=ps.ps_suppkey;",800000.0,800000,0.28219999967404874,0,0.0
462,"SELECT COUNT(*) FROM partsupp ps,lineitem l WHERE ps.ps_id=l.l_ps_id AND ps.ps_partkey>8729 AND ps.ps_availqty=2450 AND l.l_discount>0.04;",294.15516731729053,315,2.7338999998391955,0,0.0
463,"SELECT COUNT(*) FROM customer c,nation n WHERE n.n_nationkey=c.c_nationkey;",149999.99999999994,150000,0.38270000004558824,0,0.0
464,"SELECT COUNT(*) FROM customer c,orders o WHERE c.c_custkey=o.o_custkey AND c.c_acctbal=3625.74;",1.0,29,1.6238999996858183,0,0.0
465,"SELECT COUNT(*) FROM part p,partsupp ps WHERE p.p_partkey=ps.ps_partkey AND ps.ps_suppkey>1730 AND p.p_size=45 AND p.p_retailprice<1246.33 AND ps.ps_availqty<7920;",2523.3953846173717,2447,0.9471000003031804,0,0.0
466,"SELECT COUNT(*) FROM orders o,customer c WHERE c.c_custkey=o.o_custkey AND c.c_acctbal>-353.39 AND o.o_totalprice<5380.25 AND c.c_nationkey<22;",9729.309752412784,11918,2.8030000003127498,0,0.0
467,"SELECT COUNT(*) FROM part p,partsupp ps WHERE p.p_partkey=ps.ps_partkey AND ps.ps_suppkey=9732 AND ps.ps_supplycost=725.44 AND p.p_retailprice=1525.58 AND p.p_size<12 AND ps.ps_availqty>6374;",1.1119999999998775e-05,0,1.2257999997018487,0,0.0
468,"SELECT COUNT(*) FROM supplier s,partsupp ps WHERE s.s_suppkey=ps.ps_suppkey;",800000.0,800000,0.2880000001823646,0,0.0
469,"SELECT COUNT(*) FROM region r,nation n WHERE r.r_regionkey=n.n_regionkey;",25.0,25,0.25689999984024325,0,0.0
470,"SELECT COUNT(*) FROM lineitem l,partsupp ps WHERE ps.ps_id=l.l_ps_id AND l.l_orderkey=2936934 AND l.l_quantity=11.0 AND l.l_linenumber>1;",1.0,0,3.619799999796669,0,0.0
471,"SELECT COUNT(*) FROM region r,nation n WHERE r.r_regionkey=n.n_regionkey AND n.n_regionkey>2;",10.000000000000004,10,0.34249999953317456,0,0.0
472,"SELECT COUNT(*) FROM region r,nation n WHERE r.r_regionkey=n.n_regionkey AND n.n_regionkey>0;",20.000000000000004,20,0.2604000001156237,0,0.0
473,"SELECT COUNT(*) FROM orders o,customer c WHERE c.c_custkey=o.o_custkey AND c.c_nationkey>12 AND c.c_acctbal=4941.43 AND o.o_totalprice>99827.85;",2.8721989862227457,7,2.4307999992743134,0,0.0
474,"SELECT COUNT(*) FROM customer c,nation n WHERE n.n_nationkey=c.c_nationkey AND c.c_acctbal>2507.63;",102061.99999989574,102062,0.48210000022663735,0,0.0
475,"SELECT COUNT(*) FROM region r,nation n WHERE r.r_regionkey=n.n_regionkey;",25.0,25,0.2991999999721884,0,0.0
476,"SELECT COUNT(*) FROM supplier s,nation n WHERE n.n_nationkey=s.s_nationkey;",10000.0,10000,0.2868999999918742,0,0.0
477,"SELECT COUNT(*) FROM nation n,region r WHERE r.r_regionkey=n.n_regionkey;",25.0,25,0.25609999920561677,0,0.0
478,"SELECT COUNT(*) FROM orders o,lineitem l WHERE o.o_orderkey=l.l_orderkey AND l.l_quantity=47.0 AND l.l_partkey>67612 AND l.l_suppkey<2178;",17304.546164751027,17512,1.6035999997257022,0,0.0
479,"SELECT COUNT(*) FROM nation n,customer c WHERE n.n_nationkey=c.c_nationkey AND n.n_regionkey=2;",30182.999999999996,30183,1.4074999999138527,0,0.0
480,"SELECT COUNT(*) FROM part p,partsupp ps WHERE p.p_partkey=ps.ps_partkey AND ps.ps_suppkey=59;",80.00000000000018,80,0.5421000005298993,0,0.0
481,"SELECT COUNT(*) FROM customer c,nation n WHERE n.n_nationkey=c.c_nationkey AND n.n_regionkey=0 AND c.c_acctbal>-72.53;",27240.409653314033,27210,0.5276000001686043,0,0.0
482,"SELECT COUNT(*) FROM region r,nation n WHERE r.r_regionkey=n.n_regionkey AND n.n_regionkey>1;",15.000000000000004,15,0.26370000068709487,0,0.0
483,"SELECT COUNT(*) FROM customer c,orders o WHERE c.c_custkey=o.o_custkey AND o.o_totalprice<192585.78;",997793.0604492213,1011215,2.31789999998,0,0.0
484,"SELECT COUNT(*) FROM orders o,lineitem l WHERE o.o_orderkey=l.l_orderkey AND l.l_suppkey=9803 AND l.l_linenumber=1 AND l.l_quantity=36.0 AND l.l_extendedprice=41199.9;",1.0,0,4.688299999543233,0,0.0
485,"SELECT COUNT(*) FROM part p,partsupp ps WHERE p.p_partkey=ps.ps_partkey;",800000.0,800000,0.31239999952958897,0,0.0
486,"SELECT COUNT(*) FROM region r,nation n WHERE r.r_regionkey=n.n_regionkey;",25.0,25,0.2556999997977982,0,0.0
487,"SELECT COUNT(*) FROM orders o,lineitem l WHERE o.o_orderkey=l.l_orderkey AND l.l_suppkey>3153 AND l.l_partkey>86860 AND l.l_tax>0.06 AND l.l_extendedprice>39651.99;",237425.34560606087,247879,1.5155000000959262,0,0.0
488,"SELECT COUNT(*) FROM orders o,lineitem l WHERE o.o_orderkey=l.l_orderkey;",6001215.0,6001215,0.23160000000643777,0,0.0
489,"SELECT COUNT(*) FROM nation n,region r WHERE r.r_regionkey=n.n_regionkey;",25.0,25,0.2889000006689457,0,0.0
490,"SELECT COUNT(*) FROM lineitem l,partsupp ps WHERE ps.ps_id=l.l_ps_id AND l.l_orderkey<5413543 AND l.l_quantity>39.0 AND ps.ps_availqty=9003 AND l.l_discount=0.01;",8.955864446127388,11,1.6931000000113272,0,0.0
491,"SELECT COUNT(*) FROM partsupp ps,lineitem l WHERE ps.ps_id=l.l_ps_id AND l.l_quantity=26.0 AND l.l_discount<0.05 AND ps.ps_partkey=128205;",1.0,1,3.91109999964101,0,0.0
492,"SELECT COUNT(*) FROM partsupp ps,lineitem l WHERE ps.ps_id=l.l_ps_id AND l.l_tax>0.07;",666968.236241105,667429,0.6884999993417296,0,0.0
493,"SELECT COUNT(*) FROM supplier s,nation n WHERE n.n_nationkey=s.s_nationkey AND n.n_regionkey>1;",6009.000000000001,6009,1.425299999937124,0,0.0
494,"SELECT COUNT(*) FROM partsupp ps,lineitem l WHERE ps.ps_id=l.l_ps_id AND ps.ps_suppkey<3261 AND l.l_discount<0.07 AND ps.ps_availqty>9960 AND ps.ps_partkey=22616 AND l.l_orderkey<5248262;",1.0,0,4.995199999939359,0,0.0
495,"SELECT COUNT(*) FROM customer c,nation n WHERE n.n_nationkey=c.c_nationkey AND n.n_regionkey<4;",120095.99999999994,120096,0.4186000005574897,0,0.0
496,"SELECT COUNT(*) FROM supplier s,nation n WHERE n.n_nationkey=s.s_nationkey AND n.n_regionkey>3;",2019.0000000000011,2019,1.4486000000033528,0,0.0
497,"SELECT COUNT(*) FROM nation n,customer c WHERE n.n_nationkey=c.c_nationkey AND n.n_regionkey=0 AND c.c_acctbal>1674.57;",22535.316533309226,22567,0.5706000001737266,0,0.0
498,"SELECT COUNT(*) FROM supplier s,nation n WHERE n.n_nationkey=s.s_nationkey;",10000.0,10000,0.24850000045262277,0,0.0
499,"SELECT COUNT(*) FROM supplier s,partsupp ps WHERE s.s_suppkey=ps.ps_suppkey AND ps.ps_supplycost<281.26 AND s.s_nationkey<19 AND ps.ps_availqty<6186 AND ps.ps_partkey=50104;",0.7607999999999999,1,0.9457999994992861,0,0.0
500,"SELECT COUNT(*) FROM lineitem l,partsupp ps WHERE ps.ps_id=l.l_ps_id;",6000776.911305,6001215,0.5604999996648985,0,0.0
501,"SELECT COUNT(*) FROM partsupp ps,part p WHERE p.p_partkey=ps.ps_partkey AND p.p_size>18 AND p.p_retailprice>1253.24 AND ps.ps_supplycost>376.16 AND ps.ps_availqty>5693;",102422.1673790854,102681,1.1642999998002779,0,0.0
502,"SELECT COUNT(*) FROM partsupp ps,lineitem l WHERE ps.ps_id=l.l_ps_id AND ps.ps_suppkey<925 AND ps.ps_partkey>113785 AND l.l_orderkey>1336098 AND l.l_extendedprice<82682.0;",179728.09443229492,175392,6.205300000146963,0,0.0
503,"SELECT COUNT(*) FROM lineitem l,orders o WHERE o.o_orderkey=l.l_orderkey;",6001215.0,6001215,0.2782000001388951,0,0.0
504,"SELECT COUNT(*) FROM part p,partsupp ps WHERE p.p_partkey=ps.ps_partkey AND p.p_size>25 AND ps.ps_suppkey=8786 AND ps.ps_availqty<949;",3.7655226092169576,5,0.9972999996534782,0,0.0
505,"SELECT COUNT(*) FROM partsupp ps,part p WHERE p.p_partkey=ps.ps_partkey AND ps.ps_supplycost>35.63 AND p.p_size=19 AND ps.ps_suppkey<5083 AND ps.ps_availqty=708;",0.7464740180390995,0,0.8843999994496698,0,0.0
506,"SELECT COUNT(*) FROM nation n,region r WHERE r.r_regionkey=n.n_regionkey;",25.0,25,0.24020000000746222,0,0.0
507,"SELECT COUNT(*) FROM partsupp ps,supplier s WHERE s.s_suppkey=ps.ps_suppkey AND ps.ps_availqty>8522 AND s.s_acctbal>8913.96;",11632.751499998234,11595,1.1714999991454533,0,0.0
508,"SELECT COUNT(*) FROM lineitem l,orders o WHERE o.o_orderkey=l.l_orderkey AND l.l_quantity=9.0 AND l.l_tax=0.05 AND l.l_suppkey>6763;",4328.182083316707,4247,1.6390000000683358,0,0.0
509,"SELECT COUNT(*) FROM lineitem l,orders o WHERE o.o_orderkey=l.l_orderkey AND l.l_partkey>113247 AND l.l_quantity>23.0 AND l.l_extendedprice=42682.4;",2.996430364702834,0,2.2403000002668705,0,0.0
510,"SELECT COUNT(*) FROM supplier s,nation n WHERE n.n_nationkey=s.s_nationkey AND s.s_acctbal<6056.04 AND n.n_regionkey<0;",256.91999999997836,0,1.52189999971597,0,0.0
511,"SELECT COUNT(*) FROM orders o,customer c WHERE c.c_custkey=o.o_custkey AND o.o_totalprice<163300.30;",839330.4874428323,854583,2.3976000002221554,0,0.0
512,"SELECT COUNT(*) FROM supplier s,nation n WHERE n.n_nationkey=s.s_nationkey AND n.n_regionkey<3;",5993.999999999995,5994,1.4934000000721426,0,0.0
513,"SELECT COUNT(*) FROM part p,partsupp ps WHERE p.p_partkey=ps.ps_partkey AND p.p_size>12 AND ps.ps_supplycost=546.36;",3.787699999998796,3,0.7976999995662482,0,0.0
514,"SELECT COUNT(*) FROM orders o,customer c WHERE c.c_custkey=o.o_custkey;",1492928.7820055387,1500000,0.22939999962545699,0,0.0
515,"SELECT COUNT(*) FROM partsupp ps,lineitem l WHERE ps.ps_id=l.l_ps_id AND l.l_linenumber<3 AND l.l_suppkey<6363 AND ps.ps_supplycost=636.25 AND ps.ps_availqty<7242;",24.359004534361127,17,4.6573999998145155,0,0.0
516,"SELECT COUNT(*) FROM orders o,lineitem l WHERE o.o_orderkey=l.l_orderkey AND l.l_discount=0.06 AND l.l_quantity>28.0;",239898.5301015157,240253,1.4358999997057253,0,0.0
517,"SELECT COUNT(*) FROM part p,partsupp ps WHERE p.p_partkey=ps.ps_partkey AND ps.ps_suppkey>7621 AND ps.ps_supplycost=83.07;",1.0,1,0.5416000003606314,0,0.0
518,"SELECT COUNT(*) FROM orders o,lineitem l WHERE o.o_orderkey=l.l_orderkey AND l.l_discount<0.07 AND l.l_tax<0.08;",3394352.881658701,3394195,0.654499999654945,0,0.0
519,"SELECT COUNT(*) FROM customer c,orders o WHERE c.c_custkey=o.o_custkey;",1492928.7820055387,1500000,0.23269999928743346,0,0.0
520,"SELECT COUNT(*) FROM lineitem l,partsupp ps WHERE ps.ps_id=l.l_ps_id AND l.l_linenumber<1 AND l.l_tax<0.08 AND l.l_quantity>45.0 AND l.l_orderkey=2269059 AND ps.ps_suppkey<6682;",1.0,0,5.13299999965966,0,0.0
521,"SELECT COUNT(*) FROM nation n,region r WHERE r.r_regionkey=n.n_regionkey;",25.0,25,0.3504999995129765,0,0.0
522,"SELECT COUNT(*) FROM orders o,customer c WHERE c.c_custkey=o.o_custkey AND o.o_totalprice=67815.30;",1.0,1,2.402200000688026,0,0.0
523,"SELECT COUNT(*) FROM orders o,customer c WHERE c.c_custkey=o.o_custkey;",1492928.7820055387,1500000,0.2417999994577258,0,0.0
524,"SELECT COUNT(*) FROM region r,nation n WHERE r.r_regionkey=n.n_regionkey;",25.0,25,0.24750000011408702,0,0.0
525,"SELECT COUNT(*) FROM partsupp ps,lineitem l WHERE ps.ps_id=l.l_ps_id AND ps.ps_supplycost>290.92 AND l.l_discount=0.03 AND l.l_orderkey>3992549;",130280.71562803695,129671,0.6938999995327322,0,0.0
526,"SELECT COUNT(*) FROM nation n,customer c WHERE n.n_nationkey=c.c_nationkey AND c.c_acctbal>6177.19 AND n.n_regionkey=3;",10505.938926655583,10472,0.6084999995437101,0,0.0
527,"SELECT COUNT(*) FROM part p,partsupp ps WHERE p.p_partkey=ps.ps_partkey AND ps.ps_availqty=1414 AND p.p_retailprice>1640.65;",35.17268999999843,38,0.8274000001620152,0,0.0
528,"SELECT COUNT(*) FROM partsupp ps,lineitem l WHERE ps.ps_id=l.l_ps_id AND l.l_quantity=45.0 AND ps.ps_availqty<1860;",22183.34155277446,22420,1.6514999997525592,0,0.0
529,"SELECT COUNT(*) FROM supplier s,partsupp ps WHERE s.s_suppkey=ps.ps_suppkey AND s.s_acctbal>5222.58 AND ps.ps_availqty>1897 AND s.s_nationkey>7 AND ps.ps_partkey<80715 AND ps.ps_supplycost<557.46;",43175.72205611338,43070,1.0144000007130671,0,0.0
530,"SELECT COUNT(*) FROM orders o,customer c WHERE c.c_custkey=o.o_custkey AND c.c_acctbal=2357.19 AND o.o_totalprice<62562.08 AND c.c_nationkey=18;",1.0,0,2.4247000001196284,0,0.0
531,"SELECT COUNT(*) FROM lineitem l,orders o WHERE o.o_orderkey=l.l_orderkey;",6001215.0,6001215,0.23849999979574932,0,0.0
532,"SELECT COUNT(*) FROM nation n,region r WHERE r.r_regionkey=n.n_regionkey;",25.0,25,0.24899999971239595,0,0.0
533,"SELECT COUNT(*) FROM customer c,nation n WHERE n.n_nationkey=c.c_nationkey AND c.c_acctbal=754.11;",1.9999999999993203,2,0.4847999998673913,0,0.0
534,"SELECT COUNT(*) FROM partsupp ps,supplier s WHERE s.s_suppkey=ps.ps_suppkey AND ps.ps_availqty<1077 AND ps.ps_supplycost>812.34 AND s.s_acctbal=1513.77 AND s.s_nationkey<11 AND ps.ps_partkey>43235;",1.2647976894791448,0,1.2134000007790746,0,0.0
535,"SELECT COUNT(*) FROM customer c,orders o WHERE c.c_custkey=o.o_custkey;",1492928.7820055387,1500000,0.2685999997993349,0,0.0
536,"SELECT COUNT(*) FROM nation n,customer c WHERE n.n_nationkey=c.c_nationkey AND c.c_acctbal=9957.85;",1.0,1,0.47529999937978573,0,0.0
537,"SELECT COUNT(*) FROM partsupp ps,supplier s WHERE s.s_suppkey=ps.ps_suppkey AND ps.ps_supplycost<172.19 AND s.s_acctbal<3148.35;",51280.2413999949,51379,0.8036999997784733,0,0.0
538,"SELECT COUNT(*) FROM lineitem l,partsupp ps WHERE ps.ps_id=l.l_ps_id AND l.l_suppkey<3792 AND ps.ps_suppkey=2254 AND ps.ps_partkey<108264 AND l.l_quantity<8.0;",39.07041990682734,42,7.987299999513198,0,0.0
539,"SELECT COUNT(*) FROM orders o,lineitem l WHERE o.o_orderkey=l.l_orderkey AND l.l_extendedprice<31105.75 AND l.l_tax<0.07 AND l.l_quantity=20.0 AND l.l_partkey>189437 AND l.l_suppkey>2161;",2144.716919745767,1686,2.5163999998767395,0,0.0
540,"SELECT COUNT(*) FROM customer c,orders o WHERE c.c_custkey=o.o_custkey AND o.o_totalprice<210606.81 AND c.c_nationkey<18;",779098.3031395768,791755,2.3639000000912347,0,0.0
541,"SELECT COUNT(*) FROM region r,nation n WHERE r.r_regionkey=n.n_regionkey;",25.0,25,0.28339999971649377,0,0.0
542,"SELECT COUNT(*) FROM customer c,nation n WHERE n.n_nationkey=c.c_nationkey;",149999.99999999994,150000,0.28759999986505136,0,0.0
543,"SELECT COUNT(*) FROM customer c,nation n WHERE n.n_nationkey=c.c_nationkey AND n.n_regionkey<2;",59715.99999999994,59716,0.29240000003483146,0,0.0
544,"SELECT COUNT(*) FROM orders o,lineitem l WHERE o.o_orderkey=l.l_orderkey AND o.o_totalprice=13160.65 AND l.l_suppkey>7609 AND l.l_quantity=26.0 AND l.l_discount=0.03 AND l.l_tax=0.03;",1.0,0,2.003000000513566,0,0.0
545,"SELECT COUNT(*) FROM partsupp ps,lineitem l WHERE ps.ps_id=l.l_ps_id AND l.l_orderkey>3126016 AND l.l_linenumber=7 AND ps.ps_partkey<56557 AND ps.ps_availqty>7399 AND l.l_partkey=15052;",1.0,0,7.064299999910872,0,0.0
546,"SELECT COUNT(*) FROM nation n,region r WHERE r.r_regionkey=n.n_regionkey AND n.n_regionkey=4;",5.0000000000000036,5,0.313599999572034,0,0.0
547,"SELECT COUNT(*) FROM orders o,customer c WHERE c.c_custkey=o.o_custkey AND c.c_nationkey<21 AND c.c_acctbal<6926.39;",904832.091176441,907217,1.6455000004498288,0,0.0
548,"SELECT COUNT(*) FROM region r,nation n WHERE r.r_regionkey=n.n_regionkey;",25.0,25,0.3023999997822102,0,0.0
549,"SELECT COUNT(*) FROM customer c,orders o WHERE c.c_custkey=o.o_custkey AND c.c_nationkey=3 AND c.c_acctbal>-729.25;",58670.43524683774,58854,1.640899999983958,0,0.0
550,"SELECT COUNT(*) FROM nation n,customer c WHERE n.n_nationkey=c.c_nationkey AND c.c_acctbal>293.86;",132357.9999999047,132358,0.4929999995511025,0,0.0
551,"SELECT COUNT(*) FROM lineitem l,orders o WHERE o.o_orderkey=l.l_orderkey AND l.l_linenumber=4 AND l.l_partkey>12350 AND l.l_suppkey>4011 AND o.o_totalprice=157298.12 AND l.l_quantity<9.0;",1.0,0,3.46350000017992,0,0.0
552,"SELECT COUNT(*) FROM customer c,orders o WHERE c.c_custkey=o.o_custkey AND c.c_acctbal=6789.75;",1.0,0,2.0160000003670575,0,0.0
553,"SELECT COUNT(*) FROM lineitem l,partsupp ps WHERE ps.ps_id=l.l_ps_id AND ps.ps_availqty>1327 AND l.l_suppkey>2382 AND l.l_linenumber<5;",3114829.210324223,3113444,4.345600000306149,0,0.0
554,"SELECT COUNT(*) FROM part p,partsupp ps WHERE p.p_partkey=ps.ps_partkey AND p.p_size<38 AND p.p_retailprice>1609.69;",230989.12619997712,231148,0.744200000553974,0,0.0
555,"SELECT COUNT(*) FROM nation n,customer c WHERE n.n_nationkey=c.c_nationkey AND n.n_regionkey=2;",30182.999999999996,30183,0.2848999993148027,0,0.0
556,"SELECT COUNT(*) FROM lineitem l,orders o WHERE o.o_orderkey=l.l_orderkey AND l.l_quantity>19.0 AND o.o_custkey<22550 AND l.l_extendedprice>79635.6;",44471.99100669107,44318,2.346399999623827,0,0.0
